rid,src,date,tier,score,fBench,title,link,queries
PM41649196,pubmed,2026,T2_maybe,3,False,Deep research capabilities in GPT-5 thinking and Gemini 2.5 Pro improve citation integrity and concordance with American Academy of Orthopaedic Surgeons anterior cruciate ligament and rotator cuff guidelines.,https://pubmed.ncbi.nlm.nih.gov/41649196/,P01
PM41646794,pubmed,2026,T2_maybe,3,False,Comparative Performance of agentic AI and Physicians in Taking Clinical History across Leading Large Language Models (LLMs).,https://pubmed.ncbi.nlm.nih.gov/41646794/,P01
PM41629669,pubmed,2026,T2_maybe,3,False,Systematic Review: Agentic AI in Neuroradiology: Technical Promise with Limited Clinical Evidence.,https://pubmed.ncbi.nlm.nih.gov/41629669/,P01
PM41620749,pubmed,2026,T2_maybe,3,False,How do dialysis nurses and AI reason clinically? A scenario-based comparative study.,https://pubmed.ncbi.nlm.nih.gov/41620749/,P01
PM41592221,pubmed,2026,T2_maybe,3,False,"Large Language Model-Based Chatbots and Agentic AI for Mental Health Counseling: Systematic Review of Methodologies, Evaluation Frameworks, and Ethical Safeguards.",https://pubmed.ncbi.nlm.nih.gov/41592221/,P01
PM41571141,pubmed,2026,T2_maybe,3,False,Impact of patient communication style on agentic AI-generated clinical advice in E-medicine.,https://pubmed.ncbi.nlm.nih.gov/41571141/,P01
PM41558819,pubmed,2026,T2_maybe,3,False,Benchmarking Large Language Models for Drug Combination Alerts: Achieving Expert-Level Reliability via Knowledge Grounding and Contextual Reasoning.,https://pubmed.ncbi.nlm.nih.gov/41558819/,P01
PM41542364,pubmed,2026,T2_maybe,3,False,Prompt-to-Pill: Multi-Agent Drug Discovery and Clinical Simulation Pipeline.,https://pubmed.ncbi.nlm.nih.gov/41542364/,P01
PM41532836,pubmed,2026,T2_maybe,3,False,Agentic AI in Radiology: Evolution from Large Language Models to Future Clinical Integration.,https://pubmed.ncbi.nlm.nih.gov/41532836/,P01
PM41519030,pubmed,2026,T2_maybe,3,False,A multi-expert deep learning framework with LLM-guided arbitration for multimodal histopathology prediction.,https://pubmed.ncbi.nlm.nih.gov/41519030/,P01
PM41502906,pubmed,2026,T3_out,3,False,The Infectious Diseases Orchestrator: Embracing AI Literacy in the Agentic Era.,https://pubmed.ncbi.nlm.nih.gov/41502906/,P01
PM41501421,pubmed,2026,T2_maybe,3,False,An autonomous agentic workflow for clinical detection of cognitive concerns using large language models.,https://pubmed.ncbi.nlm.nih.gov/41501421/,P01
PM41490410,pubmed,2026,T2_maybe,3,False,The Application of Agentic Artificial Intelligence in Orthopaedics.,https://pubmed.ncbi.nlm.nih.gov/41490410/,P01
PM41481915,pubmed,2026,T2_maybe,3,False,Large Language Model-Based Virtual Patient Systems for History-Taking in Medical Education: Comprehensive Systematic Review.,https://pubmed.ncbi.nlm.nih.gov/41481915/,P01
PM41332803,pubmed,2026,T2_maybe,3,False,ClinPreAI: An Agentic AI System for Early Postpartum Depression Risk Prediction from Multimodal EHR Data.,https://pubmed.ncbi.nlm.nih.gov/41332803/,P01
PM41222246,pubmed,2026,T2_maybe,3,False,Advanced Prompt Engineering for Large Language Models in Interventional Radiology: Practical Strategies and Future Perspectives.,https://pubmed.ncbi.nlm.nih.gov/41222246/,P01
PM41144760,pubmed,2026,T2_maybe,3,False,Small language models: The big play for agentic artificial intelligence in orthopaedics.,https://pubmed.ncbi.nlm.nih.gov/41144760/,P01
PM41100224,pubmed,2026,T2_maybe,3,False,"Integrating LLMs and Knowledge Graphs for Medical AI: Advances, Challenges, and Future Directions.",https://pubmed.ncbi.nlm.nih.gov/41100224/,P01
PM41046706,pubmed,2026,T2_maybe,3,False,Experience-guided multi-agent interpretable framework for radiology report summarization.,https://pubmed.ncbi.nlm.nih.gov/41046706/,P01
PM42598001,pubmed,2026,T2_maybe,3,False,Mapping artificial intelligence in problem-based and case-based medical education: a bibliometric analysis (2019-2026).,https://pubmed.ncbi.nlm.nih.gov/42598001/,P02
PM42747656,pubmed,2026,T2_maybe,3,False,"Inter-Model Variability of ChatGPT, Gemini and Claude in Treatment Recommendations for Unruptured Intracranial Aneurysms.",https://pubmed.ncbi.nlm.nih.gov/42747656/,P03
PM42740749,pubmed,2026,T2_maybe,3,False,GIN-McMaster Guideline Development Checklist Extension for Integrating Artificial Intelligence in the Health Guideline Enterprise.,https://pubmed.ncbi.nlm.nih.gov/42740749/,P03
PM42729460,pubmed,2026,T2_maybe,3,False,The benchmark illusion: on the curious underestimation of AI and the uncertainty of its creators' gold standards.,https://pubmed.ncbi.nlm.nih.gov/42729460/,P03
PM42727086,pubmed,2026,T2_maybe,3,False,Evaluating Large Language Models in Clinical Audiology (AUDIOLOGYBENCH): Benchmark Development and Validation Study.,https://pubmed.ncbi.nlm.nih.gov/42727086/,P03
PM42726502,pubmed,2026,T2_maybe,3,False,"Outcomes, Evaluation Metrics, and Measurement Tools for Large Language Model Applications Research in Nursing: A Scoping Review.",https://pubmed.ncbi.nlm.nih.gov/42726502/,P03
PM42725990,pubmed,2026,T2_maybe,3,False,"Advancing Generative Artificial Intelligence for Clinical Assessment: Commentary on Chen, Horga, and Escola 2026.",https://pubmed.ncbi.nlm.nih.gov/42725990/,P03
PM42725916,pubmed,2026,T2_maybe,3,False,Comparative Evaluation of Large Language Models in Frontal Sinus Fracture Management: A Multidisciplinary Expert-Based Vignette Study.,https://pubmed.ncbi.nlm.nih.gov/42725916/,P03
PM42718906,pubmed,2026,T2_maybe,3,False,Large Language Models Approximate Inter-Expert Agreement in Glaucoma Suspect and Glaucoma Classification from Multimodal Data.,https://pubmed.ncbi.nlm.nih.gov/42718906/,P03
PM42704695,pubmed,2026,T2_maybe,3,False,Select large language models outperform hip preservation experts on consensus-based hip preservation questionnaire.,https://pubmed.ncbi.nlm.nih.gov/42704695/,P03
PM42698550,pubmed,2026,T2_maybe,3,False,Comparison of artificial intelligence assisted training and traditional learning paths in clinical simulation skills training: meta-analysis of randomized controlled trials.,https://pubmed.ncbi.nlm.nih.gov/42698550/,P03
PM42696728,pubmed,2026,T2_maybe,3,False,Evaluating a Guideline-Integrated Clinical Interaction Framework Vs a Standard Large Language Model Interaction for Dietary Recommendations in Recurrent Urolithiasis: In Silico Study.,https://pubmed.ncbi.nlm.nih.gov/42696728/,P03
PM42692242,pubmed,2026,T2_maybe,3,False,A Comparison of the Agreement of Four AI Models on Surgical Recommendations of MIRCTs Using the ASES Neer Circle Delphi Recommendations as a Baseline.,https://pubmed.ncbi.nlm.nih.gov/42692242/,P03
PM42666552,pubmed,2026,T2_maybe,3,False,Evaluating large language model clinical reasoning in glaucoma using retrieval-augmented generation.,https://pubmed.ncbi.nlm.nih.gov/42666552/,P03
PM42656464,pubmed,2026,T3_out,3,False,Evaluation of a large language model for clinician-facing preoperative cost-communication preparation in total knee arthroplasty.,https://pubmed.ncbi.nlm.nih.gov/42656464/,P03
PM42645674,pubmed,2026,T2_maybe,3,False,Assessing the performance of three large language models in thyroid cancer tumour board decision-making.,https://pubmed.ncbi.nlm.nih.gov/42645674/,P03
PM42643380,pubmed,2026,T2_maybe,3,False,Comparative assessment of DeepSeek-R1 and GPT-4 for structured ultrasound reporting of adnexal masses.,https://pubmed.ncbi.nlm.nih.gov/42643380/,P03
PM42641075,pubmed,2026,T2_maybe,3,False,Large Language Model-Assisted Thematic Coding in Medical Education Research: Comparative Methodological Study.,https://pubmed.ncbi.nlm.nih.gov/42641075/,P03
PM42637612,pubmed,2026,T2_maybe,3,False,Reliability of artificial intelligence in hepato-pancreato-biliary clinical decision-making: a retrospective comparative analysis with multidisciplinary team meetings.,https://pubmed.ncbi.nlm.nih.gov/42637612/,P03
PM42628736,pubmed,2026,T2_maybe,3,False,"Definitions, diagnostic criteria and assessment methods used in the diagnosis of sarcopenia: A scoping review.",https://pubmed.ncbi.nlm.nih.gov/42628736/,P03
PM42611131,pubmed,2026,T2_maybe,3,False,ChatGPT-4o as a decision-support tool in a urological tumour board: a prospective evaluation.,https://pubmed.ncbi.nlm.nih.gov/42611131/,P03
PM42607501,pubmed,2026,T2_maybe,3,False,Guideline-concordant decision support in abdominal radiology: An expert-based evaluation of Gemini.,https://pubmed.ncbi.nlm.nih.gov/42607501/,P03
PM42602192,pubmed,2026,T2_maybe,3,False,Diagnostic accuracy and repeatability of ChatGPT using textual and radiographic data in reversible pulpitis: a retrospective diagnostic study.,https://pubmed.ncbi.nlm.nih.gov/42602192/,P03
PM42600647,pubmed,2026,T2_maybe,3,False,Large language models demonstrate variable diagnostic performance and a systematic risk of undertriage in surgical triage of feline metacarpal and metatarsal fractures.,https://pubmed.ncbi.nlm.nih.gov/42600647/,P03
PM42599038,pubmed,2026,T2_maybe,3,False,How to Train Your Chatbot: Information-Theoretic Foundations of Diagnostic Questioning in Inborn Errors of Immunity.,https://pubmed.ncbi.nlm.nih.gov/42599038/,P03
PM42595833,pubmed,2026,T2_maybe,3,False,Trajectory-aware risk stratification of oral lichen planus using a multimodal large language model: a longitudinal diagnostic accuracy study.,https://pubmed.ncbi.nlm.nih.gov/42595833/,P03
PM42594845,pubmed,2026,T2_maybe,3,False,"Analyzing Nurse Sentiment in a Dutch Regional Newspaper During the COVID-19 Pandemic: Comparative Content Analysis of GPT-5, Gemini 2.5 Pro, and Human Coding.",https://pubmed.ncbi.nlm.nih.gov/42594845/,P03
PM42594712,pubmed,2026,T2_maybe,3,False,Vision-Language Model as a 'Zero-Shot' Assistant for Evaluating Condylar Osseous Changes in Cone-beam Computed Tomography.,https://pubmed.ncbi.nlm.nih.gov/42594712/,P03
PM42580688,pubmed,2026,T2_maybe,3,False,Critical Care-Specific vs General-Purpose Large Language Models in Emergency Intensive Care Unit Diagnosis: Single-Center Retrospective Paired Comparative Study.,https://pubmed.ncbi.nlm.nih.gov/42580688/,P03
PM42574667,pubmed,2026,T2_maybe,3,False,Comparative Performance of AI Models and Clinicians in Evidence-Based Cardiovascular Disease Management for People Living With HIV: Comparative Study.,https://pubmed.ncbi.nlm.nih.gov/42574667/,P03
PM42573558,pubmed,2026,T2_maybe,3,False,Measuring Depression Severity With Clinical Global Impression-Severity Scale Scores From Clinical Notes Using Large Language Models: Validation Study.,https://pubmed.ncbi.nlm.nih.gov/42573558/,P03
PM42562767,pubmed,2026,T2_maybe,3,False,Developing and evaluating human-led and large language model-assisted hybrid deductive-inductive workflows for qualitative analysis.,https://pubmed.ncbi.nlm.nih.gov/42562767/,P03
PM42553746,pubmed,2026,T2_maybe,3,False,Large language model-based simulated patient training for heart failure palliative care communication: a pilot study.,https://pubmed.ncbi.nlm.nih.gov/42553746/,P03
PM42552543,pubmed,2026,T2_maybe,3,False,"Accuracy, Usefulness, and Impact Variability of ChatGPT-4 for COPD Medication Management: A Modified Delphi Study.",https://pubmed.ncbi.nlm.nih.gov/42552543/,P03
PM42538544,pubmed,2026,T2_maybe,3,False,Comparing the text-based diagnostic reasoning performance of emergency medicine physicians and large language models in both definitive and differential diagnoses using standardized clinical vignettes: a preliminary study.,https://pubmed.ncbi.nlm.nih.gov/42538544/,P03
PM42536834,pubmed,2026,T2_maybe,3,False,Perspectives of Individuals With Obsessive-Compulsive Disorder on the Role of Artificial Intelligence in Therapy and Treatment: Thematic Qualitative Study.,https://pubmed.ncbi.nlm.nih.gov/42536834/,P03
PM42502653,pubmed,2026,T2_maybe,3,False,Evaluating Locally Deployed Large Language Models for Ga-68 PSMA PET/CT Report Mining in Prostate Cancer.,https://pubmed.ncbi.nlm.nih.gov/42502653/,P03
PM42499392,pubmed,2026,T2_maybe,3,False,European Society of Clinical Microbiology and Infectious Diseases Study Group for Artificial Intelligence and Digitalisation consensus statements on key aspects in the interaction of clinical microbiologists and infectious disease specialists with general-purpose large language model-based systems: project protocol.,https://pubmed.ncbi.nlm.nih.gov/42499392/,P03
PM42499230,pubmed,2026,T2_maybe,3,False,Multispecialty Dental EMRs from Chairside Audio: An Exploratory Study.,https://pubmed.ncbi.nlm.nih.gov/42499230/,P03
PM42484849,pubmed,2026,T2_maybe,3,False,A CNN-based liver ultrasound plane recognition system with multimodal large language model-generated interpretable feedback.,https://pubmed.ncbi.nlm.nih.gov/42484849/,P03
PM42465931,pubmed,2026,T2_maybe,3,False,Assessing AI and Neurologist Diagnostic Reasoning Against Neuropathological Ground Truth.,https://pubmed.ncbi.nlm.nih.gov/42465931/,P03
PM42455791,pubmed,2026,T2_maybe,3,False,Explainable AI consensus for grading human blastocysts and blastoids.,https://pubmed.ncbi.nlm.nih.gov/42455791/,P03
PM42454361,pubmed,2026,T2_maybe,3,False,Artificial Intelligence and Multidisciplinary Oncology Decision-Making: A Systematic Review of LLM Concordance with MDT Recommendations and Implications for Clinical Reasoning Education.,https://pubmed.ncbi.nlm.nih.gov/42454361/,P03
PM42447178,pubmed,2026,T2_maybe,3,False,"Artificial intelligence meets pediatric orthopedics: A comparative analysis of ChatGPT-4o, Gemini 2.0, and Claude 3.5 in detecting supracondylar humeral fractures.",https://pubmed.ncbi.nlm.nih.gov/42447178/,P03
PM42414575,pubmed,2026,T2_maybe,3,False,Benchmarking large language models against practicing clinicians on psychopathological assessment.,https://pubmed.ncbi.nlm.nih.gov/42414575/,P03
PM42412385,pubmed,2026,T2_maybe,3,False,"Clinical safety, content coverage, and patient-centered language of AI responses to periodontal complaint-based queries: a comparative study of four large language models.",https://pubmed.ncbi.nlm.nih.gov/42412385/,P03
PM42407032,pubmed,2026,T2_maybe,3,False,Structured Large Language Model Workflows for Motivational Interviewing in Health Behavior Change: Proof-of-Concept Study.,https://pubmed.ncbi.nlm.nih.gov/42407032/,P03
PM42394045,pubmed,2026,T2_maybe,3,False,LLM-Assisted Clinical Data Harmonization: Combining Automated ETL Generation with Semantic Vocabulary Mapping for OMOP CDM.,https://pubmed.ncbi.nlm.nih.gov/42394045/,P03
PM42376461,pubmed,2026,T2_maybe,3,False,Risk-centered benchmarking of large language models for AI-enabled counseling in chronic autoimmune thyroid eye disease.,https://pubmed.ncbi.nlm.nih.gov/42376461/,P03
PM42368970,pubmed,2026,T2_maybe,3,False,"Benchmarking public large language model responses to patient-facing varicose veins questions: informational quality, verifiability indicators, and readability.",https://pubmed.ncbi.nlm.nih.gov/42368970/,P03
PM42367614,pubmed,2026,T2_maybe,3,False,Artificial intelligence for postpartum hemorrhage: a systematic review.,https://pubmed.ncbi.nlm.nih.gov/42367614/,P03
PM42361337,pubmed,2026,T2_maybe,3,False,Evaluation of Large Language Models for Structured Data Extraction From Interstitial Lung Disease Clinical Notes: Comparative Study.,https://pubmed.ncbi.nlm.nih.gov/42361337/,P03
PM42349414,pubmed,2026,T2_maybe,3,False,A S.C.O.R.E. framework for evaluating open-ended responses from large language models in healthcare.,https://pubmed.ncbi.nlm.nih.gov/42349414/,P03
PM42348464,pubmed,2026,T2_maybe,3,False,Artificial Intelligence in Caries Risk Assessment: Evaluating the Current Status of Caries Management by Risk Assessment and Cariogram with Large Language Models.,https://pubmed.ncbi.nlm.nih.gov/42348464/,P03
PM42346249,pubmed,2026,T2_maybe,3,False,Automated PROMISE V2 Scoring from PSMA PET/CT Reports Using Large Language Models: A Comparative Evaluation of Prompt Design and Model Performance.,https://pubmed.ncbi.nlm.nih.gov/42346249/,P03
PM42329895,pubmed,2026,T2_maybe,3,False,AI-assisted thematic synthesis of existing neurological core outcome sets: A descriptive reference framework (COS-Neuro).,https://pubmed.ncbi.nlm.nih.gov/42329895/,P03
PM42322047,pubmed,2026,T2_maybe,3,False,Clinical accuracy and applications of large language models in pediatric orthopedics: a systematic review.,https://pubmed.ncbi.nlm.nih.gov/42322047/,P03
PM42317858,pubmed,2026,T2_maybe,3,False,A Multi-Model LLM Consensus Framework to Identify EHR-Predictable Eligibility Criteria in NSCLC Immunotherapy Trials.,https://pubmed.ncbi.nlm.nih.gov/42317858/,P03
PM42317631,pubmed,2026,T2_maybe,3,False,Large language models for generating longitudinal synthetic data in low-risk pregnancy care.,https://pubmed.ncbi.nlm.nih.gov/42317631/,P03
PM42315134,pubmed,2026,T2_maybe,3,False,Translation readiness of model-based synthetic tabular data in healthcare: a systematic review and governance audit.,https://pubmed.ncbi.nlm.nih.gov/42315134/,P03
